------------------------------------------------------------------------
Top Pages for,www.roleplayingtips.com
Sorted by,page_authority
Filter,all
------------------------------------------------------------------------

URL,Title,Total Links,PA,Linking Domains to Page,HTTP Status Code,Outbound Domains from Page,Outbound Links from Page
www.roleplayingtips.com/gm-techniques/how-to-create-great-magic-items-in-just-three-minutes/,How To Create Great Magic Items In Just Three Minutes - Roleplaying Tips,23,35,14,200,8,14
www.roleplayingtips.com/readissue.php?number=293,,18,35,10,200,0,0
www.roleplayingtips.com/downloads/supplemental_08_conventions.txt,,15,35,10,,0,0
www.roleplayingtips.com/races-rpg-blog-carnival-november-2014/,,69,35,11,404,0,0
www.roleplayingtips.com/running-games/hear-ye-hear-ye-a-simple-way-to-improve-gameplay-engagement-character-outcomes/,"Hear Ye, Hear Ye! A Simple Way To Improve Gameplay, Engagement & Character Outcomes - Roleplaying Tips",40,35,11,200,4,5
roleplayingtips.com/images/guideto_mapmaking_map_grid.jpg,,46,35,25,,0,0
www.roleplayingtips.com/running-games/my-simple-sandbox-gm-tool-the-5-actions/,My Simple Sandbox GM Tool - The 5 Actions - Roleplaying Tips,115,35,13,200,4,7
www.roleplayingtips.com/readissue.php?number=397,,35,35,10,200,0,0
www.roleplayingtips.com/readissue.php?number=485,Roleplaying Tips for game masters for all role-playing systems,17,35,11,200,11,22
www.roleplayingtips.com/news/wizard-of-the-table-10-ways-to-master-a-new-game-system/,Wizard of the Table: 10 Ways to Master a New Game System - Roleplaying Tips,48,35,11,200,4,5
www.roleplayingtips.com/readissue.php?number=488,Roleplaying Tips for game masters for all role-playing systems,49,35,10,200,10,16
www.roleplayingtips.com/images/guideto_mapmaking_map_grid.jpg,,33,35,13,,0,0
www.roleplayingtips.com/readissue.php?number=301,Roleplaying Tips for game masters for all role-playing systems,19,35,10,200,9,13
www.roleplayingtips.com/about_roleplaying_tips.php,,19,35,12,200,0,0
www.roleplayingtips.com/articles/roleplaying_games_and_kids.php,,14,34,9,200,0,0
www.roleplayingtips.com/signup/,Subscribe to the Roleplaying Tips Newsletter - Roleplaying Tips,12666,34,8,200,3,4
www.roleplayingtips.com/rptn/rpt663-choosing-the-right-virtual-table-top-for-your-game/,Choosing the Right Virtual Table Top for Your Game — RPT#663 - Roleplaying Tips,13,34,8,200,15,18
www.roleplayingtips.com/readissue.php?number=222,,10,34,8,200,0,0
www.roleplayingtips.com/rptn/rpt619-5-tips-design-diabolical-dilemmas/,5 Tips on How to Design Diabolical Dilemmas - Roleplaying Tips,21,34,7,200,5,6
www.roleplayingtips.com/readissue.php?number=407,,10,34,9,200,0,0
www.roleplayingtips.com/wpcms/wp-content/uploads/waterfall-isometric.jpg,,8,34,7,,0,0
www.roleplayingtips.com/gm-books/,"Game Master Books, Courses & Tools - Roleplaying Tips",17,34,9,200,3,4
www.roleplayingtips.com/articles/reviews/obsidian_portal_review_2.php,,9,34,9,200,0,0
www.roleplayingtips.com/gm-techniques/planning-a-zombie-apocalypse/,Running a Zombie Apocalypse - Roleplaying Tips,11,34,7,200,4,5
roleplayingtips.com/wpcms/,,65,34,8,301,0,0
www.roleplayingtips.com/articles/rpg_club.php,,21,34,8,200,0,0
www.roleplayingtips.com/tools/npc_personality.php,NPC Personality Generator,33,34,8,200,1,1
www.roleplayingtips.com/running-games/how-to-move-your-rpg-campaign-online-tools/,How To Move Your RPG Campaign Online: Tools - Roleplaying Tips,13,34,10,200,18,21
www.roleplayingtips.com/tools/dungeon-master-tools-myinfo-software/,Dungeon Master Tools - MyInfo Software - Roleplaying Tips,17,34,7,200,6,9
www.roleplayingtips.com/readissue.php?number=299,,16,34,7,200,0,0
www.roleplayingtips.com/readissue.php?number=145,,11,34,8,302,0,0
www.roleplayingtips.com/readissue.php?number=343,,12,34,9,200,0,0
www.roleplayingtips.com/readissue.php?number=472,,15,34,9,200,0,0
www.roleplayingtips.com/rptn/rpt069-putting-together-the-ultimate-dm-binder/,Putting Together The Ultimate DM Binder - Roleplaying Tips,22,34,9,200,5,6
www.roleplayingtips.com/readissue.php?number=83,,10,34,8,200,0,0
www.roleplayingtips.com/articles/top_movies_for_game_masters.html,,7,34,7,200,0,0
www.roleplayingtips.com/downloads/,,21,34,9,200,0,0
www.roleplayingtips.com/epic-adventure-building-game-plan/,How to Build an Epic Adventure With Johnn Four - Roleplaying Tips,9,34,7,200,4,5
www.roleplayingtips.com/readissue.php?number=263,,13,34,7,200,0,0
www.roleplayingtips.com/tools/excel-file-generates-shop-inventory-for-you/,Shop Inventory Random Generator,39,34,15,200,5,7
www.roleplayingtips.com/articles/reviews/obsidian_portal_review_1.php,Obsidian Portal Review,10,34,7,200,2,2
www.roleplayingtips.com/readissue.php?number=455,Roleplaying Tips for game masters for all role-playing systems,14,34,7,200,20,38
www.roleplayingtips.com/articles/150-benign-urban-encounters.html,,38,34,8,200,0,0
www.roleplayingtips.com/readissue.php?number=310,,14,34,8,200,0,0
www.roleplayingtips.com/readissue.php?number=363,,10,34,7,200,0,0
www.roleplayingtips.com/tools/how-to-be-a-great-gm/,Review: How to be a Great GM - Roleplaying Tips,14,34,9,200,6,7
www.roleplayingtips.com/images/organized_gameroom_back_wall.jpg,,11,34,9,,0,0
roleplayingtips.com/articles/reviews/obsidian_portal_review_1.php,,19,34,8,200,0,0
www.roleplayingtips.com/rptn/rpt286-7-tips-on-crafting-dynamic-relationships-for-npcs/,,123,34,16,301,0,0
www.roleplayingtips.com/readissue.php?number=465,,30,34,9,200,0,0
www.roleplayingtips.com/rptn/rpt635-10-traveller-rpg-tips-for-newbie-gms/,10 Traveller RPG Tips For Newbie GMs - Roleplaying Tips,10,34,8,200,17,29
www.roleplayingtips.com/world-building/rpt141-city-services-landmarks-businesses-fantasy-setting/,"City Services, Landmarks And Businesses In A Fantasy Setting - Roleplaying Tips",13,34,12,200,12,14
www.roleplayingtips.com/tools/guide-to-pbp-pbem/,Guide to PBP / PBEM - Roleplaying Tips,13,34,11,200,6,7
roleplayingtips.com/archives/,,128,34,8,301,0,0
www.roleplayingtips.com/rptn/roleplaying-games-and-kids/,Roleplaying Games and Kids — Convincing Parents Plus Gameplay Tips,9,34,8,200,4,5
www.roleplayingtips.com/readissue.php?number=468,Roleplaying Tips for game masters for all role-playing systems,157,34,7,200,13,20
www.roleplayingtips.com/world-building/a-guide-to-crafting-weapons-with-fantasy-materials/,A Guide to Crafting Weapons With Fantasy Materials - Roleplaying Tips,15,34,10,200,4,5
roleplayingtips.com/articles/reviews/obsidian_portal_review_2.php,,10,34,7,200,0,0
www.roleplayingtips.com/adventure-building-campaigns/starting-a-west-marches-campaign-step-by-step/,Starting a West Marches Campaign - Step By Step - Roleplaying Tips,18,34,7,200,14,25
www.roleplayingtips.com/gm-techniques/romance-in-rpgs/,Romance in RPGs - Roleplaying Tips,13,34,10,200,4,5
roleplayingtips.com/campaign-logger/,,8,34,8,301,0,0
www.roleplayingtips.com/npcs-roleplaying/an-npc-improv-trick/,An NPC Improv Trick - Roleplaying Tips,14,34,9,200,4,5
www.roleplayingtips.com/readissue.php?number=84,,6,33,5,302,0,0
www.roleplayingtips.com/readissue.php?number=491,,16,33,5,200,0,0
www.roleplayingtips.com/readissue.php?number=440,Roleplaying Tips for game masters for all role-playing systems,11,33,5,200,19,33
www.roleplayingtips.com/readissue.php?number=367,Roleplaying Tips for game masters for all role-playing systems,9,33,6,200,4,6
www.roleplayingtips.com/rptn/rpt681-create-kingdoms-history/,How To Create Your Kingdom's History - Roleplaying Tips,9,33,7,200,4,5
www.roleplayingtips.com/running-games/9-ways-to-prep-for-sessions-faster/,9 Ways to Prep For Sessions Faster - Roleplaying Tips,67,33,11,200,5,7
www.roleplayingtips.com/rptn/rpt657-how-to-create-great-non-combat-encounters/,How to Create Great Non-Combat Encounters — RPT#657 - Roleplaying Tips,7,33,6,200,8,10
roleplayingtips.com/readissue.php?number=139,,42,33,5,302,0,0
www.roleplayingtips.com/news/3-easy-ways-to-generate-instant-adventure-ideas/,3 Easy Ideas To Generate Instant Adventure Ideas - Plot Factory Tutorial Part II - Roleplaying Tips,179,33,16,200,4,7
roleplayingtips.com/articles/reviews/obsidianportal-epicwords-mydndgame-compared.html,,6,33,6,200,4,4
www.roleplayingtips.com/articles/levitate_and_fly.php,,10,33,5,200,0,0
roleplayingtips.com/rptn/rpt695-crossing-swords-factions-build-quick-guilds-kingdom/,,6,33,6,301,0,0
www.roleplayingtips.com/npcs-roleplaying/7-ways-to-roleplay-factions-better/,7 Ways To Roleplay Factions Better - Roleplaying Tips,13,33,9,200,4,6
www.roleplayingtips.com/readissue.php?number=508,,11,33,5,200,0,0
www.roleplayingtips.com/readissue.php?number=325,Roleplaying Tips for game masters for all role-playing systems,10,33,5,200,21,26
www.roleplayingtips.com/articles/gametable_mapping_tutorial.html,,7,33,5,200,8,9
www.roleplayingtips.com/readissue.php?number=198,,10,33,5,200,0,0
www.roleplayingtips.com/readissue.php?number=482,Roleplaying Tips for game masters for all role-playing systems,6,33,6,200,13,24
roleplayingtips.com/feed/podcast/,,27,33,6,301,0,0
www.roleplayingtips.com/readissue.php?number=463,Roleplaying Tips for game masters for all role-playing systems,47,33,6,200,12,18
www.roleplayingtips.com/rptn/rpt617-left-hooks-24-plot-twist-ideas-design-patterns/,Left Hooks: 24 Plot Twist Ideas & Design Patterns - Roleplaying Tips,35,33,22,200,4,5
www.roleplayingtips.com/players-characters/keep-players-intensely-engaged-with-the-3-conflicts/,Keep Players Intensely Engaged With the 3 Conflicts - Roleplaying Tips,103,33,13,200,5,6
www.roleplayingtips.com/readissue.php?number=418,,10,33,6,200,0,0
www.roleplayingtips.com/gm-techniques/role-playing-games-and-kids/,Role-Playing Games and Kids - Roleplaying Tips,18,33,7,200,7,8
www.roleplayingtips.com/encyc/,,16,33,6,404,0,0
www.roleplayingtips.com/gm-techniques/how-to-think-faster-on-your-feet-while-you-gm/,How to Think Faster On Your Feet While You GM - Roleplaying Tips,23,33,6,200,5,6
www.roleplayingtips.com/readissue.php?number=85,,23,33,6,302,0,0
www.roleplayingtips.com/readissue.php?number=316,,12,33,5,200,0,0
www.roleplayingtips.com/wpcms/wp-content/uploads/pirate-chest.jpg,,6,33,6,,0,0
roleplayingtips.com/readissue.php?number=397,,7,33,6,200,0,0
www.roleplayingtips.com/world-building/how-to-build-a-fantasy-city-in-47-seconds/,How To Build A Fantasy City In 47 Seconds - Roleplaying Tips,6,33,5,200,8,10
www.roleplayingtips.com/images/438-GM-Screentop-Tracker-01.jpg,,8,33,5,,0,0
www.roleplayingtips.com/readissue.php?number=411,,8,33,5,200,0,0
www.roleplayingtips.com/gm-techniques/bright-lights-big-city/,"Bright Lights, Big City - Roleplaying Tips",15,33,7,200,4,5
www.roleplayingtips.com/wpcms/wp-content/uploads/scotts-spine-of-the-world.jpg,,5,33,5,,0,0
www.roleplayingtips.com/rptn/9-ways-to-recruit-new-players/,,93,33,17,301,0,0
roleplayingtips.com/roleplaying-tips-podcast/roleplaying-tips-podcast-2-adventures-demonplague-dungeon/,,75,33,5,301,0,0
www.roleplayingtips.com/readissue.php?number=451,Roleplaying Tips for game masters for all role-playing systems,14,33,6,200,12,18
www.roleplayingtips.com/downloads/supplemental_07_city_places.txt,,20,33,6,,0,0
roleplayingtips.com/downloads/RolePlayingTipsCatalog.xls,,79,33,17,200,0,0
www.roleplayingtips.com/welcome-to-the-campaign-logger/,Campaign Logger Features - Roleplaying Tips,8,33,8,200,3,4
www.roleplayingtips.com/readissue.php?number=382,,7,33,5,200,0,0
www.roleplayingtips.com/rptn/unusual-hiding-places/,,54,33,11,301,0,0
www.roleplayingtips.com/readissue.php?number=307,Roleplaying Tips for game masters for all role-playing systems,13,33,6,200,19,21
www.roleplayingtips.com/running-games/player-reward-systems/,,6,33,5,404,0,0
www.roleplayingtips.com/readissue.php?number=461,Roleplaying Tips for game masters for all role-playing systems,28,33,5,200,12,25
www.roleplayingtips.com/running-games/3-quick-tips-for-taking-session-notes/,3 Quick Tips For Taking Session Notes - Roleplaying Tips,29,33,13,200,5,7
roleplayingtips.com/tools/use-google-maps-campaign-logger-dynamically-map-campaign/,,17,33,5,301,0,0
roleplayingtips.com/readissue.php?number=501,,9,33,5,200,0,0
www.roleplayingtips.com/players-characters/players-checked-out-when-campaign-switched-to-virtual-online/,"Players ""Checked Out"" When Campaign Switched To Virtual Online - Roleplaying Tips",7,33,7,200,5,6
www.roleplayingtips.com/rptn/rpt695-crossing-swords-factions-build-quick-guilds-kingdom/,How To Build Quick Guilds For Your Kingdom - Roleplaying Tips,11,33,11,200,4,5
www.roleplayingtips.com/rptn/rpt464-12-disasters-in-fantasy-campaigns/,12 Disasters in Fantasy Campaigns - Roleplaying Tips,8,33,6,200,17,22
roleplayingtips.com/tools/excel-file-generates-shop-inventory-for-you/,,22,33,6,301,0,0
www.roleplayingtips.com/rptn/rpt97-6-tips-starting-planning-campaign/,6 Tips For Starting & Planning A Campaign — RPT#97 - Roleplaying Tips,7,33,6,200,5,7
roleplayingtips.com/images/438-GM-Screentop-Tracker-01.jpg,,14,33,11,,0,0
www.roleplayingtips.com/maps-minis/29-minis-tips-for-the-frugal-gamer/,,6,33,6,301,0,0
www.roleplayingtips.com/adventure-building-campaigns/use-this-clever-tool-to-herd-your-cats/,Use This Clever Tool To Herd Your Cats - Plot Factories - Roleplaying Tips,174,33,15,200,7,9
www.roleplayingtips.com/npcs-roleplaying/how-to-create-roleplay-encounters/,How To Create Roleplay Encounters - Roleplaying Tips,14,33,7,200,5,8
www.roleplayingtips.com/readissue.php?number=400,,24,33,5,200,0,0
www.roleplayingtips.com/npcs-roleplaying/fantastic-factions-4-tricks-to-get-the-most-out-of-your-villain-factions/,Fantastic Factions => 4 Tricks To Get The Most Out Of Your Villain Factions - Roleplaying Tips,49,33,10,200,4,5
www.roleplayingtips.com/rptn/gm-organization-5-tips/,,140,33,14,301,0,0
www.roleplayingtips.com/readissue.php?number=430,,25,33,6,200,0,0
www.roleplayingtips.com/gm-techniques/adventure-design-tip-how-do-you-use-chekhov%E2%80%99s-gun-in-gaming/,,34,33,5,301,0,0
www.roleplayingtips.com/archives.html,,12,33,6,301,0,0
www.roleplayingtips.com/downloads/supplemental_05_character_questionnaire.txt,,8,33,5,,0,0
www.roleplayingtips.com/running-games/how-can-you-take-fast-notes-during-sessions/,How Can You Take Fast Notes During Sessions? - Roleplaying Tips,13,33,5,200,6,7
www.roleplayingtips.com/npcs-roleplaying/factions-villains-3-reader-gm-tips/,Factions & Villains - 3 Reader GM Tips - Roleplaying Tips,14,33,9,200,8,9
www.roleplayingtips.com/readissue.php?number=420,Roleplaying Tips for game masters for all role-playing systems,10,33,5,200,64,105
roleplayingtips.com/rpg-blog-carnival/september-rpg-blog-carnival-wrap-up-curses/,,5,33,5,301,0,0
www.roleplayingtips.com/news/orc-generator/,Orc Generator Creates 20 Orcs In 20 Seconds - Roleplaying Tips,9,33,9,200,6,10
www.roleplayingtips.com/ebooks/filling-the-empty-chair.php,,17,33,6,200,0,0
www.roleplayingtips.com/adventure-building-campaigns/give-enemies-missions-too/,Give Enemies Missions Too - Roleplaying Tips,29,33,11,200,6,23
www.roleplayingtips.com/readissue.php?number=500,,7,33,5,200,0,0
www.roleplayingtips.com/readissue.php?number=305,,12,33,5,200,0,0
www.roleplayingtips.com/npcs-roleplaying/outsmart-your-players-with-3-step-villain-plans/,Outsmart Your Players With 3-Step Villain Plans - Roleplaying Tips,12,33,8,200,5,12
roleplayingtips.com/city-encounter-generator/,,5,33,5,301,0,0
www.roleplayingtips.com/rptn/start-campaigns-with-unrelated-one-shot-adventures/,,6,33,6,301,0,0
roleplayingtips.com/tools/1000-npc-traits/,,14,33,5,301,0,0
www.roleplayingtips.com/news/alternative-dungeon-environments/,,38,33,10,301,0,0
www.roleplayingtips.com/readissue.php?number=67,,13,33,6,200,0,0
www.roleplayingtips.com/archives.asp,,49,33,5,301,0,0
roleplayingtips.com/one-sentence-npc-generator/,,12,33,5,301,0,0
www.roleplayingtips.com/rptn/how-to-create-situations-with-5-room-dungeons/,How to Create Situations With 5 Room Dungeons - Roleplaying Tips,350,33,17,200,4,6
www.roleplayingtips.com/combat/combat-action/making-an-arena-fight-with-a-hydra-memorable-5e/,Making An Arena Fight With A Hydra Memorable (5E) - Roleplaying Tips,6,33,6,200,6,7
www.roleplayingtips.com/npcs-roleplaying/5-rules-for-gming-awesome-npcs/,5 Rules For GMing Awesome NPCs - Roleplaying Tips,34,33,10,200,4,5
www.roleplayingtips.com/wpcms/wp-content/uploads/roleplaying-tips-650x200.png,,7,33,5,,0,0
www.roleplayingtips.com/rptn/know-your-players-part-2-building-your-session-checklist/,,255,33,18,301,0,0
www.roleplayingtips.com/running-games/how-to-start-every-session-with-a-bang/,How To Start Every Session With A Bang! - Roleplaying Tips,81,33,6,200,4,5
www.roleplayingtips.com/running-games/do-this-to-drastically-improve-communication-with-players/,Do This To Drastically Improve Communication With Players - Roleplaying Tips,90,33,14,200,4,5
www.roleplayingtips.com/news/rpt17-6-tips-great-campaign-journals/,,5,33,5,301,0,0
www.roleplayingtips.com/readissue.php?number=473,,35,33,5,200,0,0
www.roleplayingtips.com/gm-techniques/top-5-game-prep-mistakes/,Top 5 Soul-Draining Mistakes of Game Prep - Roleplaying Tips,11,33,7,200,5,7
roleplayingtips.com/rpg-blog-carnival/rpg-blog-carnival-short-dungeons-adventures/,,7,33,5,301,0,0
www.roleplayingtips.com/articles/city_places.php,,5,33,5,200,0,0
www.roleplayingtips.com/readissue.php?number=469,Roleplaying Tips for game masters for all role-playing systems,7,32,4,200,12,22
www.roleplayingtips.com/5-room-dungeons,,4,32,4,301,0,0
roleplayingtips.com/readissue.php?number=307,,4,32,4,200,0,0
www.roleplayingtips.com/readissue.php?number=433,Roleplaying Tips for game masters for all role-playing systems,18,32,4,200,15,28
www.roleplayingtips.com/readissue.php?number=338,Roleplaying Tips for game masters for all role-playing systems,9,32,4,200,11,19
www.roleplayingtips.com/1000-npc-traits/,,9,32,4,301,0,0
www.roleplayingtips.com/readissue.php?number=153,,15,32,4,200,0,0
www.roleplayingtips.com/articles/index.php,,8,32,4,301,0,0
www.roleplayingtips.com/tools/city-encounter-generator.php,,30,32,4,200,0,0
roleplayingtips.com/readissue.php?number=447,,4,32,4,200,0,0
www.roleplayingtips.com/campaigns/kingdom-events-4-seasons/,Kingdom Events For 4 Seasons - Roleplaying Tips,7,32,6,200,4,5
www.roleplayingtips.com/readissue.php?number=476,Roleplaying Tips for game masters for all role-playing systems,15,32,4,200,12,20
www.roleplayingtips.com/rptn/rpt170-creating-sci-fi-setting-depth-5-tips-creating-sci-fi-locations/,,5,32,4,301,0,0
www.roleplayingtips.com/articles/colourful_combat_descriptions.php,,5,32,4,200,0,0
www.roleplayingtips.com/rptn/the-power-of-the-dark-side/,,15,32,6,301,0,0
www.roleplayingtips.com/readissue.php?number=447,Roleplaying Tips for game masters for all role-playing systems,24,32,4,200,43,62
www.roleplayingtips.com/readissue.php?number=499,Roleplaying Tips for game masters for all role-playing systems,7,32,4,200,15,30
www.roleplayingtips.com/readissue.php?number=295,Roleplaying Tips for game masters for all role-playing systems,10,32,4,200,21,27
www.roleplayingtips.com/readissue.php?number=428,,8,32,4,200,0,0
www.roleplayingtips.com/downloads/supplemental_16_first_session.txt,,7,32,4,,0,0
www.roleplayingtips.com/world-building/rpt124-religions-rpgs-designing-religions-game-world/,Religions In RPGs - Designing Religions For Your Game-World - Roleplaying Tips,5,32,5,200,4,5
www.roleplayingtips.com/rptn/rpt648-combat-missions-for-war-animated-objects-one-unique-thing-for-npcs/,Combat Missions for War + Animated Objects + One Unique Thing for NPCs - Roleplaying Tips,60,32,12,200,5,6
roleplayingtips.com/roleplaying-tips-podcast/adventure-building-roleplaying-tips-podcast-1/,,24,32,4,301,0,0
www.roleplayingtips.com/rptn/rpt575a-the-3-line-npc-method-how-to-create-story-full-npcs-fast/,The 3 Line NPC Method: How to Create Story-Full NPCs Fast - Roleplaying Tips,10,32,5,200,4,6
roleplayingtips.com/news/orc-generator/,,4,32,4,301,0,0
www.roleplayingtips.com/readissue.php?number=413,,6,32,4,200,0,0
www.roleplayingtips.com/readissue.php?number=489,,5,32,4,200,0,0
www.roleplayingtips.com/rptn/rpt670-combat-roleplay-teach-your-players-to-narrate-the-action/,Combat Roleplay: Teach Your Players to Narrate the Action - Roleplaying Tips,4,32,4,200,8,11
www.roleplayingtips.com/readissue.php?number=435,,7,32,4,200,0,0
www.roleplayingtips.com/readissue.php?number=405,Roleplaying Tips for game masters for all role-playing systems,10,32,4,200,9,14
www.roleplayingtips.com/rptn/how-to-game-master-at-conventions/,,14,32,8,301,0,0
www.roleplayingtips.com/articles/preparation_of_game_material_for_roleplaying_sessions.php,,179,32,4,200,0,0
www.roleplayingtips.com/readissue.php?number=308,Roleplaying Tips for game masters for all role-playing systems,9,32,4,200,7,9
www.roleplayingtips.com/downloads/supplemental_22_magicitems.txt,,12,32,4,,0,0
www.roleplayingtips.com/tools/150-benign-urban-fantasy-encounters/,150 Benign Urban Fantasy Encounters - Roleplaying Tips,10,32,6,200,4,5
www.roleplayingtips.com/npcs-roleplaying/how-can-npcs-survive-contact-with-your-players/,How Can NPCs Survive Contact With Your Players? - Roleplaying Tips,220,32,17,200,6,8
www.roleplayingtips.com/tools/dungeon-tile-mastery-9-ways-to-get-the-most-out-of-your-tile-collection/,Dungeon Tile Mastery: 9 Ways To Get The Most Out Of Your Tile Collection - Roleplaying Tips,6,32,4,200,9,10
